CENTRE.NAME,POSTAL.CODE,Longtitude,Latitude
JUS INFANTS @ MACPHERSON PTE LTD,349318,103.8792495,1.32880372
WCHESTER PRESCHOOLERS PTE LTD,248922,103.8158417,1.29631659
MAPLEBEAR LEARNING JOURNEY PTE. LTD.,574469,103.8324785,1.375515136
MAPLEBEAR LEARNING HOUSE PTE LTD,537416,103.8862485,1.356797898
LEARNING VISION @ WORK PTE LTD,544835,103.8918341,1.396022388
STAR LEARNERS @ BUKIT PANJANG PTE LTD,670522,103.7661709,1.386331712
KIDSCAMPUS JW PTE LTD,640837,103.692906,1.343077335
SAFARI HOUSE PRESCHOOL JW,648965,103.6938687,1.338210887
MAPLEBEAR ELITE PRESCHOOL PTE LTD,638270,103.6905804,1.337629923
SUNFLOWER PRESCHOOL @ MINDEF PTE. LTD.,669638,103.7603972,1.36923537
SUNFLOWER PRESCHOOL @ MINDEF PTE. LTD.,609961,103.7486227,1.330862223
SPRING BRAINY KIDZ (BUKIT BATOK) PTE LTD,651296,103.7464092,1.344093582
LITTLE PADDINGTON PRESCHOOL TANGLIN PARK PTE LTD,247977,103.8151654,1.298536147
SUNFLOWER PRESCHOOL @ MINDEF PTE. LTD.,109681,103.8141089,1.280252515
ELFA CHINESE PRESCHOOL,597627,103.7795484,1.319942403
ROSEMARY HALL (KATONG) PTE. LTD.,424336,103.9057612,1.311184086
PUEDO PRESCHOOL @ JG PTE. LTD.,578189,103.8300956,1.372920575
KIDS EVERLAND HOUSE PTE. LTD.,757022,103.817894,1.441958448
STAR LEARNERS @ TAMPINES EAST PTE LTD,520297,103.9547925,1.351149909
MINDCHAMPS PRESCHOOL@FUSION PTE LTD,138632,103.7875767,1.299437367
LEARNING VISION @ WORK PTE LTD,609606,103.7454484,1.333606191
MAPLEBEAR WHIZ KIDS PTE. LTD.,228086,103.8468328,1.303695375
SUPERLAND PRE-SCHOOL (TBCC) PTE. LTD.,169715,103.8321965,1.28304917
MINDCHAMPS PRESCHOOL @ BUONA VISTA PTE LTD,138623,103.7933292,1.301596957
MINDCHAMPS PRESCHOOL@BOON KENG PTE LTD,339213,103.8659221,1.314617706
THE ORANGE ACADEMY (YISHUN) PTE LTD,768019,103.8361777,1.42790289
CARPE DIEM @ NORDCOM PTE LTD,757088,103.8138889,1.444080213
THE ORANGE ACADEMY (TAMPINES) PTE LTD,529509,103.9438123,1.352368296
PEGASUS INTERNATIONAL PRESCHOOL PTE LTD,219248,103.8474205,1.312550001
PLAY@THOMSON HILLS PTE. LTD.,574747,103.8315073,1.379244436
MOPPETEERS @ NAMLY PTE. LTD.,267211,103.7967866,1.324025533
SAIL PLAYHOUSE PTE LTD,757046,103.817216,1.442525982
HOUSE ON THE HILL PTE. LTD.,259887,103.8339858,1.315135235
KIDSCAMPUS WEST COAST PTE LTD,120509,103.7610175,1.311157758
BUSY BEES SINGAPORE PTE LTD,757044,103.8158937,1.443093656
CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,509575,103.9649522,1.361021983
LORIES N BERRIES PTE. LTD.,128020,103.7574513,1.316413219
HAN JUNIOR PTE LTD,469000,103.922103,1.323651725
JUST KIDS @ ST GEORGE'S PTE LTD,328069,103.8635468,1.323994435
OWL KIDZ PTE LTD,569139,103.8447885,1.386450032
GEM KIDS SCHOOLHOUSE PTE LTD,588534,103.7824013,1.340509881
RAFFLES KIDZ @ JURONG WEST PTE LTD,618640,103.7245234,1.325906318
MONDRIAN INTERNATIONAL SCHOOLHOUSE PTE LTD,578527,103.845905,1.352279721
ACES CHAMPION ENTERPRISE (SINGAPORE) LLP,416672,103.908056,1.319187902
SMALL WONDER PRESCHOOL,528548,103.9337756,1.36554215
CANBERRA SCHOOLHOUSE PTE. LTD.,547227,103.8768849,1.364167963
INJENIUS PRESCHOOL PTE. LTD.,549783,103.8827228,1.365053341
MAPLEBEAR LEARNING LADDER PTE LTD,598754,103.76661,1.339893839
POSSO PRESCHOOL @ TAMPINES POINT PTE. LTD.,529483,103.9424917,1.352774267
NAFA ARTS PRESCHOOL,189655,103.8511859,1.299463332
ESHKOL VALLEY @ GOSPEL LIGHT PTE. LTD.,828753,103.9135078,1.391616923
JUST KIDS @ ANG MO KIO PTE LTD,569841,103.8459495,1.371937288
STAR LEARNERS STELLAR @ KEPPEL PTE LTD,102078,103.8083352,1.27363296
K-JOY EDUCARE PTE LTD,730768,103.798141,1.445622907
ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.,239128,103.8391647,1.297788499
SUNFLOWER PRESCHOOL @ BEDOK SOUTH PTE LTD,460159,103.9456245,1.319045635
STAR LEARNERS @ BUKIT MERAH PTE. LTD.,160134,103.8277237,1.278831011
IMAN CHILDCARE (TAMPINES) PTE LTD,521136,103.9452124,1.344677837
SUPERLAND PRE-SCHOOL (RMCC) PTE LTD,98917,103.8198444,1.27580647
MINDCHAMPS PRESCHOOL @ NORDCOM II PTE. LIMITED,757044,103.8158937,1.443093656
MAPLEBEAR LEARNING SCHOOLHOUSE PTE LTD,369673,103.8882157,1.334354464
MY KIDZ COTTAGE PTE LTD,425542,103.9132402,1.312599129
SMART BERRIIS @ WEST COAST PTE LTD,128524,103.7645364,1.305079224
HAPPY KIDS PRESCHOOL PTE. LTD.,419260,103.9058369,1.322966278
SUNFLOWER @ YUNNAN PTE LTD,638310,103.6919907,1.339446259
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,529757,103.9312268,1.34434656
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,138675,103.7906068,1.305419066
KIDZCARE SCHOOLHOUSE PTE. LTD.,570505,103.8486623,1.3489143
AGAPE LITTLE UNI. @ GAMBAS PTE LTD,757044,103.8158937,1.443093656
WHITE LODGE PRESCHOOL RIVER VALLEY PTE LTD,238308,103.8420518,1.294571721
KINDERLAND PRESCHOOL,534564,103.8740263,1.35099016
UNITED WORLD PRESCHOOL PTE. LTD.,428802,103.9050448,1.305206499
STAR LEARNERS @ YISHUN PTE LTD,768159,103.8430976,1.436188435
LEARNINGONES LLP,658065,103.7596655,1.336965725
MAPLE BEAR EDUCARE PTE. LTD.,329022,103.8651782,1.325055225
LITTLE PADDINGTON PRESCHOOL EC PTE LTD,457184,103.9278183,1.315551486
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,529541,103.9427077,1.353165143
GUG PRESCHOOL @ TAMPINES PTE LTD,529653,103.9419433,1.352336016
MAPLEBEAR EARLY YEARS PTE LTD,469332,103.9315349,1.321936715
MY LEARNING HAVEN (SUNTEC),38983,103.8590144,1.295931895
KIDZCARE SCHOOLHOUSE PTE. LTD.,689464,103.7456059,1.377010706
BUCKET HOUSE PRESCHOOL,737856,103.8071192,1.438091432
PCS GHIM MOH CENTRE,270005,103.7883088,1.312693106
PCS WOODLANDS CENTRE,730023,103.7732999,1.441539758
PCS JURONG WEST CENTRE,640452,103.7185162,1.351582692
PCS HOUGANG CENTRE,530127,103.8856799,1.352917221
PCS BUKIT BATOK CENTRE,650116,103.7463811,1.349628665
PCS TAMPINES CENTRE,520432,103.9505355,1.358875714
PCS ANG MO KIO CHILD CARE CENTRE,560442,103.8552322,1.365653269
PCS HOLLAND VILLAGE CENTRE,271011,103.7940631,1.309053945
PCS YISHUN CHILD CARE CENTRE,760411,103.8474043,1.425741789
GROW & GLOW @ PASIR RIS 21 CENTRE,510229,103.9617806,1.372689348
GROW & GLOW @ PASIR RIS 51 CENTRE,510561,103.9508651,1.367013033
BETHEL DAY CARE CENTRE,359110,103.8689199,1.346477754
GRACE CHILD DEVELOPMENT CENTRE,544644,103.9002558,1.38938378
ST ANDREW'S CATHEDRAL CHILD DEVELOPMENT CENTRE,640511,103.7195911,1.347792675
LUTHERAN CHILD CARE CENTRE,760124,103.8311393,1.4345903
LUTHERAN CHILD CARE CENTRE,520265,103.9502389,1.352453492
OUR LADY STAR OF THE SEA CHILD CARE CENTRE,760235,103.838641,1.434341265
ASCENSION KINDERCARE,350105,103.8686968,1.334423732
KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,760201,103.8381317,1.430637251
PU TI CHILD CARE CENTRE,380104,103.8828181,1.320068866
SONSHINE CHILD CARE CENTRE,650211,103.7503677,1.346000907
YMCA CHILD DEVELOPMENT CENTRE-BUKIT BATOK,650225,103.7526077,1.348496075
LITTLE SEEDS @ NOAH'S ARK,670439,103.7704653,1.383045679
TOUCH CHILD CARE & FAMILY CENTRE (HOUGANG),530606,103.885941,1.370677344
BETHANY CHILD CARE CENTRE,550127,103.8718313,1.365628235
TOUCH CHILD CARE & FAMILY CENTRE (CLEMENTI),120333,103.7674987,1.315184195
THE MORAL CHILDCARE CENTRE,650415,103.7466107,1.363268779
PRAISELAND CHILD CARE AND LEARNING CENTRE,760662,103.8406901,1.420539324
GREEN PASTURES CHILD CENTRE,268910,103.8107542,1.321785686
SASCO CHILD CARE CENTRE,90102,103.8266717,1.271908423
DEERLAND PRE - SCHOOL BY BISHAN NORTH CCC,310199,103.8506489,1.342033518
KIDDY CAMPUS,400017,103.9044037,1.323370149
CHINESE CHRISTIAN MISSION LIMITED,650108,103.7465021,1.347443853
PPIS CHILD DEVELOPMENT CENTRE - PASIR RIS1,510557,103.9521346,1.367025315
CHEE HWAN KOG CHILDCARE CENTRE,530695,103.8874736,1.376314852
CHEE HOON KOG CHILD CARE CENTRE,460520,103.9281343,1.330464618
IYAD-PERDAUS CHILD DEVELOPMENT CENTRE,600241,103.7429734,1.341481293
JAMIYAH CHILD CARE CENTRE,560124,103.8447683,1.370891793
DAYSTAR CHILD DEVELOPMENT CENTRE,271008,103.794223,1.306514064
SASCO CHILD CARE CENTRE (BEDOK),460093,103.9413097,1.332888999
PRINCE SIDDHATTHA CHILD CARE CENTRE,650215,103.7533359,1.34677497
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,760173,103.8311207,1.437066282
BETHLEHEM EDUCARE CENTRE (YISHUN),760311,103.8408153,1.431575071
abc children's place,520878,103.9313859,1.352215416
SGM MURNI,520411,103.9460788,1.359114523
BETHANY PRESBYTERIAN CHILD DEVELOPMENT CENTRE,534965,103.8808025,1.348320669
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,730874,103.7895457,1.442932344
KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,760217,103.8363187,1.432622684
YMCA CHILD DEVELOPMENT CENTRE,730171,103.7765268,1.433974979
MORIAH CHILD CARE AND DEVELOPMENT CENTRE,529974,103.9572751,1.343420967
PPIS CHILD DEVELOPMENT CENTRE - PASIR RIS 2,510187,103.9592925,1.364785622
ST ANTHONY'S CHILD CARE CENTRE,730331,103.7787134,1.429408797
CHILD AT STREET 11 LTD,560102,103.8394103,1.370650098
ASPIRATION CHILD CARE CENTRE,520871,103.9327023,1.354403484
HUI MING CHILD DEVELOPMENT CENTRE,560524,103.8530425,1.373378294
MWS D'JOY CHILDREN'S CENTRE,200001,103.8589674,1.307582302
LITTLE BEEZ PLAYSKOOL,527491,103.9543918,1.362969899
KIDDY ARK CHILDCARE & DEVELOPMENT CENTRE,520727,103.9354847,1.356225593
NEW LIFE COMMUNITY SERVICES,677740,103.7669223,1.386151455
GLORY JOY CHILD DEVELOPMENT CENTRE,752501,103.8213699,1.452185714
TAI PEI CHILD CARE CENTRE,338823,103.8645645,1.309269723
MARINE PARADE - ASPIRATION CHILD CARE CENTRE,460201,103.9282325,1.326087684
KIDDY CAMPUS,680612,103.7443527,1.400008661
PPIS CHILD DEVELOPMENT CENTRE - SEMBAWANG VISTA,750316,103.8208166,1.446342758
IYAD PERDAUS CHILD DEVELOPMENT CENTRE,680418,103.7413523,1.382373008
MORAL  CHILD DEVELOPMENT CENTRE (CHEE HOON KOG),460542,103.922844,1.330665909
LIFE CHILD CARE CENTRE,188659,103.8519307,1.3020547
LITTLE DOLPHINS PLAYSKOOL,680276,103.7443272,1.379568646
YMCA CHILD DEVELOPMENT CENTRE,670510,103.7689829,1.387588972
KINDERYEARS CHILDCARE & DEVELOPMENT CENTRE,680679,103.7447155,1.402620291
DAYSTAR CHILD DEVELOPMENT CENTRE,643653,103.6969347,1.335425627
KIDS' KINGDOM CHILD DEVELOPMENT AND LEARNING CENTRE,828850,103.9096895,1.400860735
ST. JOSEPH'S CHURCH CHILDCARE CENTRE,679331,103.7681074,1.367783589
MACPHERSON SHENG HONG CHILDCARE CENTRE,348537,103.8745499,1.330208042
CHEN SU LAN METHODIST CHILDREN'S HOME (CHILD CARE DIVISION),556057,103.8619617,1.36870648
HEALTHY START CHILD DEVELOPMENT CENTRE,152120,103.8226125,1.282774432
GLOBAL CHILD DEVELOPMENT CENTRE,730620,103.7988617,1.433425961
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,533979,103.8799544,1.379538909
PPIS CHILD DEVELOPMENT CENTRE - BUKIT BATOK,659759,103.7683673,1.34751993
SGM LITTLE KIDZ @ RIVERVALE,543188,103.9048086,1.395221627
PPIS CHILD DEVELOPMENT CENTRE - BEDOK RESERVOIR,470709,103.9223501,1.335416066
LITTLE DOLPHINS PLAYSKOOL,120714,103.7616821,1.304303413
IYAD-PERDAUS NURTURE CARE,530565,103.8879532,1.380518232
PPIS CHILD DEVELOPMENT CENTRE - JURONG,640826,103.6944236,1.346045295
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,533986,103.8804525,1.382568809
THE MORAL CHILDCARE CENTRE,550407,103.8729682,1.34718613
CI AI EDUCATION INCUBATOR,822621,103.9101038,1.401352432
CHANGI BETHANY SCHOOL-HOUSE,486824,103.9619415,1.341641257
BETHEL PRESCHOOL,534514,103.8710872,1.344351323
CHOW & CHOWS CHILDCARE & EARLY LEARNING CENTRE LTD.,680151,103.7572511,1.378410614
TZU CHI GREAT LOVE PRESCHOOL,760703,103.8288511,1.429584898
HAVEN INFANT & TODDLER CENTRE,320114,103.8574874,1.325395941
GLOBAL MINDZ (EDEN) PRESCHOOL LIMITED,540252,103.9008794,1.393828076
HAVEN SCHOOLHOUSE @ BAHAGIA,320029,103.8589406,1.325258074
PLAYSCAPES@4PM,470606,103.9137999,1.331222279
BETHEL CHILD DEVELOPMENT CENTRE,380111,103.8842468,1.320397276
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,643663,103.7024297,1.338045317
NEW LIFE COMMUNITY SERVICES,730580,103.7962761,1.430584405
BETHLEHEM EDUCARE CENTRE,520320,103.9570519,1.350701818
WHOLE CHILD NURTURE CENTRE,793430,103.8782814,1.394589763
WAT PATTHAR EDUCARE CENTRE,730664,103.7977989,1.436198457
WESLEY VINEYARD CHILDCARE LTD.,310044,103.8540431,1.336231496
WESLEY VINEYARD CHILDCARE LTD.,550504,103.8763079,1.373878432
WESLEY VINEYARD CHILDCARE LTD.,90029,103.8211138,1.273692236
CHOW & CHOWS CHILDCARE & EARLY LEARNING CENTRE (CCK 542) LTD.,680542,103.7447926,1.393605018
AWWA LTD.,159053,103.8139751,1.286209532
BETHEL TOTS CENTRE,380100,103.8841294,1.320959012
NEW LIFE COMMUNITY SERVICES,677899,103.7601679,1.38033681
HOPE CHILDCARE CENTRE,159460,103.8182674,1.283484915
ST JOSEPH'S HOME INFANT AND CHILDCARE,648141,103.7083371,1.349807921
GLOBAL CHILD DEVELOPMENT CENTRE @ TAMPINES,521870,103.9317522,1.356087002
SUPER TALENT CHILDCARE LTD,560218,103.8417425,1.365119086
SUPER TALENT CHILDCARE LTD,164018,103.8267854,1.285697429
PPIS CHILD DEVELOPMENT CENTRE - JURONG WEST,640949,103.6916785,1.343329662
LUTHER PRESCHOOL,149601,103.7992192,1.306203537
SUPER TALENT CHILDCARE LTD,370093,103.8881032,1.322734769
SUPER TALENT CHILDCARE LTD,381122,103.8824632,1.322600375
CANOSSAVILLE CHILDREN AND COMMUNITY SERVICES,387621,103.8810509,1.326858796
SEVENTH-DAY ADVENTIST CONFERENCE (SINGAPORE) - ADVENTIST SCHOOLHOUSE,609648,103.7381185,1.335574051
LITTLE SEEDS @ THE SALVATION ARMY,521159,103.9460515,1.351041308
LITTLE SEEDS @ THE SALVATION ARMY,560610,103.8391572,1.37939471
LITTLE SEEDS @ THE SALVATION ARMY,650247,103.7569803,1.349927212
LITTLE SEEDS @ THE SALVATION ARMY,670402,103.7680736,1.380312263
SKOOL4KIDZ CENTRE,734782,103.8030354,1.448173952
SKOOL4KIDZ CENTRE,730024,103.7721316,1.441505331
SKOOL4KIDZ CENTRE,731628,103.8008507,1.434974774
SKOOL4KIDZ CENTRE,761430,103.8485637,1.421411704
SKOOL4KIDZ CENTRE,673636,103.7591186,1.387434546
SKOOL4KIDZ CENTRE,521524,103.9389088,1.358350903
SKOOL4KIDZ CENTRE,821673,103.9116133,1.406676726
SKOOL4KIDZ CENTRE,542336,103.8890801,1.397538703
SKOOL4KIDZ CENTRE,463807,103.9232486,1.327997941
SKOOL4KIDZ CENTRE,768866,103.8454825,1.424254747
SKOOL4KIDZ CENTRE,760512,103.8412517,1.414818657
SKOOL4KIDZ CENTRE,821314,103.8980179,1.408261878
SKOOL4KIDZ CENTRE,523878,103.9293638,1.351264113
SKOOL4KIDZ CENTRE,544618,103.887278,1.398376861
SKOOL4KIDZ CENTRE (DS),752128,103.8339221,1.445101212
PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 109 (CC),560109,103.8376878,1.370096538
PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 184  (CC),460184,103.9413859,1.32609462
PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 395A (CC),651395,103.7519871,1.364489743
PCF SPARKLETOTS PRESCHOOL @ WOODGROVE BLK 894D (CC),732894,103.7903261,1.435638536
PCF SPARKLETOTS PRESCHOOL @ CASHEW BLK 183 (CC),670183,103.7630483,1.379963836
PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 131 (CC),460131,103.9358501,1.32696994
PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 194 (CC),540194,103.9015926,1.392609562
HAMPTON PRE-SCHOOL,570178,103.8523303,1.348127431
PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 3 (CC),680003,103.752528,1.382476567
PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 942 (CC),520942,103.940624,1.349768954
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 345 (CC),650345,103.7508432,1.362848815
PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLK 650 (CC),510650,103.9380753,1.378727637
PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY BLK 585 (CC),730585,103.7954083,1.429205974
PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 134 (CC),470134,103.9128385,1.332878585
PCF SPARKLETOTS PRESCHOOL @ JALAN KAYU BLK 517 (CC),550517,103.8740856,1.371323428
PCF SPARKLETOTS PRESCHOOL @ PASIR RIS EAST BLK 412 (CC),510412,103.9550971,1.373383143
PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 781 (CC),760781,103.8323596,1.422185972
PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST BLK 357 (CC),760357,103.8459976,1.426091761
PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 922 (CC),640922,103.6893675,1.339198163
PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 142 (CC),760142,103.8306257,1.430777635
PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 46 (CC),142046,103.7979842,1.299070712
PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 76 (CC),460076,103.9420675,1.328296665
PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 723 (CC),760723,103.8299395,1.426019545
3-IN-1 FAMILY CENTRE,520205,103.951966,1.351717551
PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 118 (CC),650118,103.7464996,1.350009516
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 448  (CC),680448,103.7373465,1.380223068
PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 419 (CC),650419,103.7461964,1.361947382
PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 44 (CC),100044,103.8108875,1.271408833
PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT BLK 112 (CC),521112,103.9475098,1.346298136
PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 365 (CC),149732,103.8014866,1.298963201
PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 113 (CC),650113,103.7451734,1.34883638
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 287 (CC),680287,103.7415643,1.378930955
PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT BLK 273 (CC),520273,103.9504503,1.348687161
PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 288 (CC),760288,103.8376243,1.439945497
PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 335 (CC),550335,103.8710678,1.349442214
PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 677 (CC),730677,103.8017065,1.439386154
PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC),460115,103.9371915,1.331656714
PCF SPARKLETOTS PRESCHOOL-TAI PEI@MOULMEIN-CAIRNHILL BLK 50,210050,103.8509083,1.313154788
PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 180 (CC),560180,103.838361,1.376677065
PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 270 (CC),540270,103.8942144,1.38613602
PCF SPARKLETOTS PRESCHOOL @ PAYA LEBAR BLK 221 (CC),530221,103.8836506,1.356604544
PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 339 (CC),730339,103.7816023,1.431004377
PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 404 (CC),640404,103.7225057,1.353922892
PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 553 (CC),640553,103.7189436,1.353131925
PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 233 (CC),600233,103.7409366,1.340374621
PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 264 (CC),600264,103.7416542,1.343828697
PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC),120305,103.766014,1.322061089
PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI BLK 412 (CC),400413,103.8987875,1.318517578
PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 172 (CC),560172,103.8364629,1.374694232
PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC),460108,103.9362235,1.332740092
PCF SPARKLETOTS PRESCHOOL @ CHENG SAN-SELETAR BLK 502 (CC),560502,103.8499343,1.375724748
PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 337 (CC),750337,103.815652,1.446150969
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 353 (CC),680353,103.7433975,1.382137071
PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 271 (CC),600271,103.7462455,1.341681996
PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 108 (CC),600108,103.7372829,1.338380444
PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 512 (CC),650512,103.7527782,1.353980851
PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 172 (CC),460172,103.9446895,1.32066917
PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH CENTRAL BLK 146A (CC),311146,103.8454042,1.334356977
PCF SPARKLETOTS PRESCHOOL @ AYER RAJAH BLK 41 (CC),600041,103.7409869,1.321587379
PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC),460013,103.9367412,1.320405123
PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (DS),90018,103.8225358,1.277909847
PCF SPARKLETOTS PRESCHOOL @ SENGKANG SOUTH Blk 441B (CC),792441,103.8746889,1.391210381
PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 79 (DS),161079,103.8286902,1.291074624
PCF SPARKLETOTS PRESCHOOL @ WHAMPOA BLK 105 (CC),320105,103.8541545,1.328265514
PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 115B (CC),762115,103.8271178,1.433396056
PCF SPARKLETOTS PRESCHOOL @ WEST COAST BLK 611 (CC),120611,103.7694769,1.303697399
PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 302 (CC),730302,103.7744284,1.431511148
PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 424 (CC),460424,103.9274827,1.32842001
PCF SPARKLETOTS PRESCHOOL @ CHANGI-SIMEI BLK 233 (CC),520233,103.9563383,1.344166525
PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH EAST-NOVENA BLK 232 (CC),310232,103.8588439,1.337571873
PCF SPARKLETOTS PRESCHOOL @ BISHAN EAST-THOMSON Blk 181 (CC),570181,103.8528785,1.349138096
PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 290A (CC),541290,103.8967276,1.396078772
PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 455 (CC),640455,103.7185278,1.351065505
PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 852 (CC),760852,103.8367958,1.416059602
PCF SPARKLETOTS PRESCHOOL @ LIMBANG Blk 567 (CC),680567,103.7458753,1.395132136
PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 341 (CC),400341,103.9015607,1.326712606
PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 123A (CC),541123,103.9029006,1.38604164
PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC),680435,103.74105,1.385138764
PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC),640403,103.7214797,1.353839218
PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 298B (CC),542298,103.902214,1.395521675
PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH BLK 219 (CC),570219,103.8494302,1.357397279
PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 620 (CC),470620,103.9177126,1.334334322
PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 145 (CC),140145,103.8050279,1.293813729
PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC),640694,103.707052,1.343121023
PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 208 (CC),600208,103.7426669,1.3384364
PCF SPARKLETOTS PRESCHOOL @ SERANGOON BLK 141 (CC),550141,103.8745232,1.368594213
PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 824 (CC),730824,103.7886999,1.439232688
PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 206 (CC),650206,103.7493835,1.346671926
PCF SPARKLETOTS PRESCHOOL @ KOLAM AYER BLK 39 (CC),330039,103.8662194,1.320756053
PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 987D (CC),644987,103.6953782,1.336596609
PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 801 (CC),730801,103.7859847,1.441682283
PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 504A (CC),751504,103.8241202,1.451296563
PCF SPARKLETOTS PRESCHOOL @ TECK GHEE BLK 310A (CC),561310,103.8438442,1.364812561
PCF SPARKLETOTS PRESCHOOL @ BOON LAY BLK 627 (CC),640627,103.6988897,1.341967748
PCF SPARKLETOTS PRESCHOOL @ KEMBANGAN CHAI CHEE BLK 32 (CC),461032,103.9250011,1.323717284
